AUTHOR,TITLE,FORM,TYPE
VECCHIETTA,View of the Sacristy,painting,other
VECCHIETTA,View of the Sacristy,painting,other
VECCHIETTA,View of the Sacristy,painting,other
VECCHIETTA,View of a wall,painting,other
VECCHIETTA,View of a wall,painting,other
VECCHIETTA,Alms of St Lawrence,painting,religious
VECCHIETTA,Alms of St Lawrence,painting,religious
VECCHIETTA,Martyrdom of St Lawrence,painting,religious
VECCHIETTA,Evangelists on the vault,painting,religious
VECCHIETTA,Figures on the side wall,painting,other
VECCHIETTA,Figures below the vault,painting,other
VECCHIETTA,St Peter the Martyr,painting,religious
VECCHIETTA,Lamentation,painting,religious
VECCHIETTA,Miracle of St Louis of Toulouse,painting,religious
VECCHIETTA,St Bernardino Preaching,painting,religious
VECCHIETTA,Pala di Spedaletto,painting,religious
VECCHIETTA,Triptych,painting,religious
VECCHIETTA,The Virgin of the Assumption with Saints,painting,religious
VECCHIETTA,Virgin and Child with Saints,painting,religious
"VECELLIO, Francesco",View of the end wall,painting,religious
"VECELLIO, Francesco",The Miracle of the Miser's Heart,painting,religious
"VECELLIO, Francesco",The Miracle of Host,painting,religious
"VECELLIO, Francesco",Madonna and Child with Sts Joseph and John the Baptist,painting,religious
"VEEN, Otto van","Albert VII, Archduke of Austria",painting,portrait
"VEEN, Otto van",Distribution of Herring and White Bread during the Siege of Leiden,painting,historical
"VEEN, Otto van","The Artist Painting, Surrounded by his Family",painting,portrait
"VEEN, Otto van",A Lady Bitten by a Parrot,painting,genre
"VEEN, Otto van",The Last Supper,painting,religious
"VEEN, Otto van",Portrait of Nicolaas Rockox,painting,portrait
"VEEN, Otto van",The Triumph of Wisdom over Fortune,painting,mythological
"VEERENDAEL, Nicolaes van",Flower Still-Life,painting,still-life
"VEERENDAEL, Nicolaes van",Still-Life with Flowers,painting,still-life
"VEERENDAEL, Nicolaes van",Still-Life,painting,still-life
"VEIT, Philipp",Allegory of Russia,painting,mythological
"VEIT, Philipp",Religion,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Breakfast,painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",Head of a Man,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Peasants at the Table (El Almuerzo),painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Immaculate Conception,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",St John the Evangelist at Patmos,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Old Woman Frying Eggs,painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",Kitchen Scene with the Supper in Emmaus,painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Adoration of the Magi,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Christ in the House of Mary and Martha,painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",Christ in the House of Mary and Martha (detail),painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Supper at Emmaus,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Abbess Jerónima de la Fuente,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",St Ildefonso Receiving the Chasuble from the Virgin,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Head of a Girl,painting,study
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Waterseller of Seville,painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Waterseller of Seville (detail),painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",A Young Man (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Don Carlos,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Head of a Stag,painting,other
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV in Armour,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Democritus,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Young Man,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","The Triumph of Bacchus (Los Borrachos, The Topers)",painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Forge of Vulcan,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Study for the head of Apollo,painting,study
"VELÁZQUEZ, Diego Rodriguez de Silva y",Joseph's Bloody Coat Brought to Jacob,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Joseph's Bloody Coat Brought to Jacob (detail),painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y","Infanta Doña María, Queen of Hungary",painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","Villa Medici, Grotto-Loggia Façade",painting,landscape
"VELÁZQUEZ, Diego Rodriguez de Silva y","Villa Medici, Pavillion of Ariadné",painting,landscape
"VELÁZQUEZ, Diego Rodriguez de Silva y",Doña Antonia de Ipeñarrieta y Galdós and her Son Luis,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV in Brown and Silver,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","Queen Isabel, Standing",painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos with a Dwarf,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos with a Dwarf (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Sibyl,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Christ on the Cross,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of a Lady,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Jester Known as Don Juan de Austria,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Cardinal Infante Don Fernando as a Hunter,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",King Philip IV as a Huntsman,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos as a Hunter,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos as Hunter (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",St Anthony Abbot and St Paul the Hermit,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",St Anthony Abbot and St Paul the Hermit (detail),painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",Juan Martinez Montañés,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Juan Mateos,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of a Knight of the Order of Santiago,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Surrender of Breda (Las Lanzas),painting,historical
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Surrender of Breda (detail),painting,historical
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Surrender of Breda (detail),painting,historical
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Surrender of Breda (detail),painting,historical
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Surrender of Breda (detail),painting,historical
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Surrender of Breda (detail),painting,historical
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip III on Horseback,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip III on Horseback (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Queen Margarita on Horseback,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV on Horseback,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV on Horseback (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of Philip IV of Spain on Horseback,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Queen Isabel of Bourbon Equestrian,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos on Horseback,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Count-Duke of Olivares on Horseback,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",A White Horse,painting,study
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos with the Count-Duke of Olivares at the Royal Mews,painting,other
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos with the Count-Duke of Olivares at the Royal Mews (detail),painting,other
"VELÁZQUEZ, Diego Rodriguez de Silva y",Prince Baltasar Carlos with the Count-Duke of Olivares at the Royal Mews (detail),painting,other
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Buffoon Pablo de Valladolid,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","The Dwarf Don Juan Calabazas, called Calabacillas",painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Buffoon Don Cristóbal de Castañeda y Pernia (Barbarroja),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Buffoon Don Cristóbal de Castañeda y Pernia (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Court Dwarf Don Antonio el Inglés,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","Portrait of Don Gaspar de Guzman y Pimentel, Count-Duke of Olivares",painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Aesop,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Menippus,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Needlewoman,painting,genre
"VELÁZQUEZ, Diego Rodriguez de Silva y",Don Baltasar Carlos,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","Mars, God of War",painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Self-Portrait,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Lady with a Fan,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Self-Portrait,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Self-Portrait,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","The Dwarf Francisco Lezcano, Called ""El Niño de Vallecas""",painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Dwarf Sebastian de Morra,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Don Diego de Acedo (El Primo),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Phillip IV in Army Dress (The portrait of Fraga),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Arachne,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Coronation of the Virgin,painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Coronation of the Virgin (detail),painting,religious
"VELÁZQUEZ, Diego Rodriguez de Silva y",View of Zaragoza,painting,landscape
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of a Man,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of Innocent X,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Pope Innocent X,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Juan de Pareja,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Venus at her Mirror (The Rokeby Venus),painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Fable of Arachne (Las Hilanderas),painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Fable of Arachne (detail),painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Fable of Arachne (detail),painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Fable of Arachne (detail),painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Fable of Arachne (detail),painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta María Teresa,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of Philip IV,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Queen Doña Mariana of Austria,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Queen Doña Mariana of Austria (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",María Teresa,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y","Portrait of Mariana of Austria, Queen of Spain",painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of Philip IV (fragment),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Mercury and Argus,painting,mythological
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero (detail),painting,portrait
"VELÁZQUEZ, Diego Rodriguez de Silva y",The Infanta Doña Margarita de Austria,painting,portrait
"VELDE, Adriaen van de",Agony in the Garden,painting,religious
"VELDE, Adriaen van de",Amusement on the Ice,painting,landscape
"VELDE, Adriaen van de",Animals by the River,painting,landscape
"VELDE, Adriaen van de",The Annunciation,painting,religious
"VELDE, Adriaen van de",The Beach at Scheveningen,painting,landscape
"VELDE, Adriaen van de",Cattle and Goats in a Meadow,painting,landscape
"VELDE, Adriaen van de",A Classical Landscape,painting,landscape
"VELDE, Adriaen van de",Cows on a Meadow,painting,landscape
"VELDE, Adriaen van de",Frozen Canal with Skaters and Hockey Players,painting,landscape
"VELDE, Adriaen van de",Italianate Landscape,painting,landscape
"VELDE, Adriaen van de",Milking a Cow,painting,genre
"VELDE, Adriaen van de",Pastoral Landscape with Sheep and Peasants,painting,landscape
"VELDE, Adriaen van de",The Farm,painting,landscape
"VELDE, Adriaen van de",The Farm (detail),painting,landscape
"VELDE, Adriaen van de",The Hut,painting,landscape
"VELDE, Adriaen van de",The Hut (detail),painting,landscape
"VELDE, Esaias van de",Bandits Attacking a Caravan of Travellers,painting,landscape
"VELDE, Esaias van de",Battle Scene in an Open Landscape,painting,landscape
"VELDE, Esaias van de",Ferry Boat,painting,landscape
"VELDE, Esaias van de",Ferry Boat (detail),painting,landscape
"VELDE, Esaias van de",Ferry Boat (detail),painting,landscape
"VELDE, Esaias van de",Garden Party before a Palace,painting,genre
"VELDE, Esaias van de",The Joy of Ice on a Frozen Canal near a Walled Town,painting,landscape
"VELDE, Esaias van de",Landscape,painting,landscape
"VELDE, Esaias van de",Merry Company Banqueting on a Terrace,painting,genre
"VELDE, Esaias van de",Riders on a Path between Ruins and a High Bank,painting,landscape
"VELDE, Esaias van de",Traveller and his Pack Horse,painting,landscape
"VELDE, Esaias van de",Winter Landscape,painting,landscape
"VELDE, Esaias van de",Winter Landscape,painting,landscape
"VELDE, Esaias van de",Winter Landscape with Skaters and a Farm House,painting,landscape
"VELDE, Esaias van de",View of Zierikzee,painting,landscape
"VELDE, Henry van de",Bathing Huts at Blankenberge,painting,landscape
"VELDE, Henry van de",Abstract composition with plants,painting,other
"VELDE, Henry van de",Woman at the Window,painting,genre
"VELDE, Jan Jansz. van de",Still-Life with Tall Beer Glass,painting,still-life
"VELDE, Jan Jansz. van de","Still-Life with Römer, Flute Glass, Earthenware Jug and Pipes",painting,still-life
"VELDE, Jan Jansz. van de",Still-Life,painting,still-life
"VELDE, Jan Jansz. van de",Still-Life with a Mug of Beer,painting,still-life
"VELDE, Peter van den",Castle on a River Bank,painting,landscape
"VELDE, Peter van den",Ships in Front of a Harbour Town,painting,landscape
"VELDE, Peter van den",A View of Souda Island,painting,landscape
"VELDE, Willem van de, the Elder",The Battle of the Sound,painting,historical
"VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666",painting,historical
"VELDE, Willem van de, the Elder",The Dutch Navy Sailing,painting,landscape
"VELDE, Willem van de, the Elder","Frederick Henry's Fleet Waiting on the Merwede River near Dordrecht, 1646",painting,historical
"VELDE, Willem van de, the Elder",Dutch Harbour in Calm,painting,landscape
"VELDE, Willem van de, the Elder",The Battle of Livorno,painting,historical
