AUTHOR,TITLE,FORM,TYPE
"WIJNTRACK, Dirck",Geese and Ducks at a Forest Lake,painting,landscape
"WIJNTRACK, Dirck",A Buzzard Attacks Two Ducks,painting,landscape
"WILDENS, Jan",View of Antwerp,painting,landscape
"WILDENS, Jan",Landscape with Peasants,painting,landscape
"WILDENS, Jan",Landscape with Shepherds,painting,landscape
"WILDENS, Jan",Landscape with Christ and his Disciples on the Road to Emmaus,painting,landscape
"WILDENS, Jan",Winter Landscape with Hunter and Dogs,painting,landscape
"WILKIE, Sir David",Josephine and the Fortune-Teller,painting,portrait
"WILKIE, Sir David",Queen Victoria (detail),painting,portrait
"WILLAERTS, Abraham",Cornelis Tromp in Roman Costume,painting,portrait
"WILLAERTS, Abraham",Ships off Rocky Coast,painting,landscape
"WILLAERTS, Abraham",Ships Moored Off a Rocky Coastline,painting,landscape
"WILLAERTS, Abraham",Stormy Sea,painting,landscape
"WILLAERTS, Abraham",A Dutch Warship off a Harbour Firing a Salute,painting,landscape
"WILLAERTS, Adam",Coastal Landscape with Ships,painting,landscape
"WILLAERTS, Adam",Coastal Scene,painting,landscape
"WILLAERTS, Adam",Fortified Coastal Town,painting,landscape
"WILLAERTS, Adam",Marine Landscape,painting,landscape
"WILLAERTS, Adam",Miracle on the Beach of Gennesaret,painting,religious
"WILLAERTS, Adam",River Scene with Boats,painting,landscape
"WILLAERTS, Adam",Shipwreck off a Rocky Coast,painting,landscape
"WILLAERTS, Isaac",Coastal Landscape,painting,landscape
"WILLEBOIRTS BOSSCHAERT, Thomas",Historical Allegory,painting,mythological
"WILLEBOIRTS BOSSCHAERT, Thomas",Self-Portrait with Palette and Brushes,painting,portrait
"WILLEBOIRTS BOSSCHAERT, Thomas",Triumph of Love and Beauty,painting,mythological
"WILLEBOIRTS BOSSCHAERT, Thomas",Venus Mourning the Death of Adonis,painting,mythological
"WILLEBOIRTS BOSSCHAERT, Thomas",Venus and Cupid,painting,mythological
"WILLEMS, Florent Joseph Marie",A Sideways Glance,painting,landscape
"WILLIAMS, Edward Charles",A Summer Evening at Sonning,painting,landscape
"WILLIAMS, Edward Charles",A Shady Lane,painting,landscape
"WILLIAMS, George Augustus",Fishermen in a Landscape,painting,landscape
"WILLIAMS, George Augustus",Woodcutters in a Landscape,painting,landscape
"WILLIAMS, George Augustus",Windsor Castle from the Thames,painting,landscape
"WILLIAMS, George Augustus",Wooded Landscape,painting,landscape
"WILLIAMS, Walter",A Surrey Cornfield,painting,landscape
"WILSON, Richard",The Mawddach Valley and Cader Idris,painting,landscape
"WILSON, Richard",The Vale of Narni,painting,landscape
"WILSON, Richard",View of Snowdon from Llyn Nantlle,painting,landscape
"WILSON, Richard",View of Syon House across the Thames near Kew Gardens,painting,landscape
"WILSON, Richard",The White Monk,painting,landscape
"WILT, Thomas van der",Portrait of a Lady,painting,portrait
"WINTERHALTER, Franz Xaver",Portrait of Princess Clementine of Orléans,painting,portrait
"WINTERHALTER, Franz Xaver",Count Jenison-Walworth,painting,portrait
"WINTERHALTER, Franz Xaver",Portrait of Empress Alexandra Feodorovna,painting,portrait
"WINTERHALTER, Franz Xaver","Portrait of Anna Berthier, Countess of Plaisance",painting,portrait
"WINTERHALTER, Franz Xaver","Portrait of Anna Berthier, Countess of Plaisance (detail)",painting,portrait
"WINTERHALTER, Franz Xaver",Portrait of Empress Maria Alexandrovna,painting,portrait
"WINTERHALTER, Franz Xaver",Portrait of Princesse Murat,painting,portrait
"WINTERHALTER, Josef the Younger","Faith, Hope and Charity",painting,mythological
"WIT, Jacob de",Adoration of the Shepherds (detail),painting,religious
"WIT, Jacob de",Holy Family and Trinity,painting,religious
"WIT, Jacob de",Allegory of the Four Seasons - Spring,painting,mythological
"WIT, Jacob de",Allegory of the Four Seasons - Summer,painting,mythological
"WIT, Jacob de",Allegory of the Four Seasons - Autumn,painting,mythological
"WIT, Jacob de",Allegory of the Four Seasons - Winter,painting,mythological
"WIT, Jacob de",Allegory of Government: Wisdom Defeating Discord,painting,mythological
"WIT, Jacob de",Allegory of the Arts,painting,mythological
"WIT, Jacob de",Flora and Zephyr,painting,mythological
"WIT, Jacob de",Allegory of Transience,painting,mythological
"WITHOOS, Matthias",View of Amersfoort,painting,landscape
"WITHOOS, Matthias",Architectural Capriccio,painting,landscape
"WITHOOS, Matthias",Landscape with a Graveyard by Night,painting,landscape
"WITMONT, Heerman",A Wijdschip Lowering Sail in a Choppy Sea,painting,landscape
"WITTE, Emanuel de","The Old Fish Market on the Dam, Amsterdam",painting,landscape
"WITTE, Emanuel de",Old Church in Delft,painting,landscape
"WITTE, Emanuel de",Portrait of a Family in an Interior,painting,portrait
"WITTE, Emanuel de",Portrait of a Family in an Interior (detail),painting,portrait
"WITTEL, Caspar Andriaans van",St Peter's in Rome,painting,landscape
"WITTEL, Caspar Andriaans van",Castel Sant'Angelo from the South,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: View of the River Tiber with the Ponte Rotto and the Aventine Hill,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: View of St Peter's and the Vatican Seen from Prati Di Castello,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: View of the Arch of Titus,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: A View of The Colosseum,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: The Villa Medici and Garden,painting,landscape
"WITTEL, Caspar Andriaans van",View of Rome with the Tiber and Castel Sant'Angelo,painting,landscape
"WITTEL, Caspar Andriaans van",View of Rome,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: The Ponte Sisto,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: A View of the Ponte Salario,painting,landscape
"WITTEL, Caspar Andriaans van",View of Rome,painting,landscape
"WITTEL, Caspar Andriaans van",View of the Colosseum,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: A View of the Port of Ripa Grande,painting,landscape
"WITTEL, Caspar Andriaans van",Rome: A View of the Port of Ripa Grande (detail),painting,landscape
"WITTEL, Caspar Andriaans van",Rome: The Tiber near the Porto di Ripa Grande,painting,landscape
"WITTEL, Caspar Andriaans van",Villa Farnese at Caprarola,painting,landscape
"WITTEL, Caspar Andriaans van",Landscape with the Villa Farnese at Caprarola,painting,landscape
"WITTEL, Caspar Andriaans van",View of Florence,painting,landscape
"WITTEL, Caspar Andriaans van",View of Florence from the Via Bolognese,painting,landscape
"WITTEL, Caspar Andriaans van",Landscape with the Villa Aldobrandini at Frascati,painting,landscape
"WITTEL, Caspar Andriaans van",View of Naples,painting,landscape
"WITTEL, Caspar Andriaans van",View of the Bay of Pozzuoli,painting,landscape
"WITTEL, Caspar Andriaans van",A View of Tivoli,painting,landscape
"WITTEL, Caspar Andriaans van",The Molo Seen from the Bacino di San Marco,painting,landscape
"WITTEL, Caspar Andriaans van",The Piazzetta from the Bacino di San Marco,painting,landscape
"WITTEL, Caspar Andriaans van",The Piazzetta from the Bacino di San Marco (detail),painting,landscape
"WITTEL, Caspar Andriaans van",Bacino di San Marco,painting,landscape
"WITTEL, Caspar Andriaans van",Bacino di San Marco (detail),painting,landscape
"WITTEL, Caspar Andriaans van","The Island of San Michele, Looking toward Murano",painting,landscape
"WITTEL, Caspar Andriaans van",Verona: A View of the River Adige at San Giorgio in Braida,painting,landscape
"WITZ, Konrad",Annunciation,painting,religious
"WITZ, Konrad",St Bartholomew,painting,religious
"WITZ, Konrad",Christ on the Cross,painting,religious
"WITZ, Konrad",Saint Christopher,painting,religious
"WITZ, Konrad",The Miraculous Draught of Fishes,painting,religious
"WITZ, Konrad",The Liberation of St Peter,painting,religious
"WITZ, Konrad",Adoration of the Magi,painting,religious
"WITZ, Konrad",Presentation of Cardinal de Mies to the Virgin,painting,religious
"WITZ, Konrad",The Synagoge,painting,religious
"WOENSAM, Anton von Worms",Christ on the Cross with Carthusian Saints,painting,religious
"WOLFFORT, Artus",The Pool of Bethesda,painting,religious
"WOLFFORT, Artus",Supper at Emmaus,painting,religious
"WOLFFORT, Artus",St Andrew,painting,religious
"WOLFFORT, Artus",St Jerome,painting,religious
"WOLFFORT, Artus",The Holy Trinity,painting,religious
"WOLGEMUT, Michael",Circe and Ulysses,painting,mythological
"WOLGEMUT, Michael",Dance of Death,painting,mythological
"WOLGEMUT, Michael",Portrait of Levinus Memminger,painting,portrait
"WOLGEMUT, Michael",Resurrection,painting,religious
"WOLGEMUT, Michael",Portrait of Ursula Tucher,painting,portrait
"WORLIDGE, Thomas",Portrait of David Garrick,painting,portrait
"WOUTERS, Frans",Allegory of Sight,painting,mythological
"WOUTERS, Frans",Allegory of Taste,painting,mythological
"WOUTERS, Frans",Allegory of Touch,painting,mythological
"WOUTERS, Frans",Bacchanal,painting,mythological
"WOUTERS, Frans",Landscape with Diana Resting,painting,landscape
"WOUTERS, Frans",Venus and Adonis,painting,mythological
"WOUWERMAN, Philips",Cavalier Holding a Dappled Grey Horse,painting,landscape
"WOUWERMAN, Philips",Cavalry Battle in front of a Burning Mill,painting,landscape
"WOUWERMAN, Philips",Coastal Landscape with the Dropping of Goods,painting,landscape
"WOUWERMAN, Philips",Dune Landscape with Figures,painting,landscape
"WOUWERMAN, Philips",Dune Landscape,painting,landscape
"WOUWERMAN, Philips",Ships Foundering in Stormy Seas,painting,landscape
"WOUWERMAN, Philips",The Halt at a Gypsy Camp,painting,landscape
"WOUWERMAN, Philips",Landscape with a Hawking Party Stopped by a River,painting,landscape
"WOUWERMAN, Philips",The Horse Fair,painting,landscape
"WOUWERMAN, Philips",Halt of a Hunting Party,painting,landscape
"WOUWERMAN, Philips",Huntsmen Setting Out,painting,landscape
"WOUWERMAN, Philips",Landscape with Peasants by a Cottage,painting,landscape
"WOUWERMAN, Philips",Landscape with Bathers,painting,landscape
"WOUWERMAN, Philips",Manege Riding in the Open Air,painting,landscape
"WOUWERMAN, Philips",Mountainous Landscape with a Hut,painting,landscape
"WOUWERMAN, Philips",Path through the Dunes,painting,landscape
"WOUWERMAN, Philips",Rider's Rest Place,painting,landscape
"WOUWERMAN, Philips",Riding School,painting,landscape
"WOUWERMAN, Philips",Rocky Landscape with Resting Travellers,painting,landscape
"WOUWERMAN, Philips",Scene on a Rocky Road,painting,landscape
"WOUWERMAN, Philips",Setting out on the Hunt,painting,landscape
"WOUWERMAN, Philips",Stag Hunt in a River,painting,landscape
"WOUWERMAN, Philips",The Watering Place,painting,landscape
"WOUWERMAN, Philips",White Horse in a Landscape with a Groom,painting,landscape
"WOUWERMAN, Philips",Winter Landscape with Wooden Bridge,painting,landscape
"WOUWERMAN, Pieter",Deer Hunt,painting,landscape
"WRIGHT, John Michael",Portrait of the John Maitland,painting,portrait
"WRIGHT, John Michael",Portrait of Dorothy Tuke,painting,portrait
"WRIGHT, John Michael","Portrait of a Lady, in the Guise of Mary Magdalen",painting,portrait
"WRIGHT, John Michael","Portrait of Mary Elizabeth Browne, Lady Teynham",painting,portrait
"WRIGHT, Joseph",The Cloister of San Cosimato,painting,landscape
"WRIGHT, Joseph",Portrait of Jane Darwin and Her Son William Brown Darwin,painting,portrait
"WRIGHT, Joseph",Earthstopper at the Bank of Derwent,painting,landscape
"WRIGHT, Joseph",View of Lake Nemi,painting,landscape
"WRIGHT, Joseph",View of the Lake of Nemi,painting,landscape
"WRIGHT, Joseph",Portrait of Rev. Christopher Alderson,painting,portrait
"WRIGHT, Joseph",Landscape with Rainbow,painting,landscape
"WRIGHT, Joseph",Self-Portrait Aged 59 in a Grey-Brown Coat,painting,portrait
"WRIGHT, Joseph",View of Vesuvius from Posilippo,painting,landscape
"WRIGHT, Joseph",A Grotto in the Gulf of Salerno,painting,landscape
"WRIGHT, Joseph","View of San Felice Circeo, near Gaeta, Italy",painting,landscape
"WRIGHT, Joseph","View of Florence and the Arno, Looking West",painting,landscape
"WTEWAEL, Joachim",The Battle Between the Gods and the Titans,painting,mythological
"WTEWAEL, Joachim",Charity,painting,mythological
"WTEWAEL, Joachim",Charity,painting,religious
"WTEWAEL, Joachim",Portrait of Eva Wtewael,painting,portrait
"WTEWAEL, Joachim",The Golden Age,painting,mythological
"WTEWAEL, Joachim",The Golden Age (detail),painting,mythological
"WTEWAEL, Joachim",The Judgment of Paris,painting,mythological
"WTEWAEL, Joachim",The Judgment of Paris,painting,mythological
"WTEWAEL, Joachim",Lot and his Daughters,painting,mythological
"WTEWAEL, Joachim",Mars and Venus Discovered by the Gods,painting,mythological
"WTEWAEL, Joachim",Mars and Venus Surprised by Vulcan,painting,mythological
"WTEWAEL, Joachim",The Wedding of Peleus and Thetis,painting,mythological
"WTEWAEL, Joachim",Perseus and Andromeda,painting,mythological
"WTEWAEL, Joachim",Peter Wtewael,painting,portrait
"WTEWAEL, Joachim",The Martyrdom of St Sebastian,painting,religious
"WTEWAEL, Joachim",The Tribute Money,painting,religious
"WTEWAEL, Peter",Allegory of Love,painting,mythological
"WTEWAEL, Peter",Denial of Peter,painting,religious
"WUTKY, Michael",The Summit of Vesuvius Erupting,painting,landscape
"WUTKY, Michael",The Campi Phlegraei near Naples and the Bay of Baiae,painting,landscape
"WUTKY, Michael",Moonlit Scene on the Tiber near Rome,painting,landscape
"WUTKY, Michael",Italian Landscape with a Waterfall,painting,landscape
"WYCK, Jan",A Boating Scene,painting,landscape
"WYCK, Jan",A Cavalry Battle Scene,painting,landscape
"WYCK, Jan",Extensive Landscape,painting,landscape
"WYCK, Jan",Hunting Scene,painting,landscape
"WYNANTS, Jan",A Hilly Landscape,painting,landscape
"WYNANTS, Jan",Landscape with Dune,painting,landscape
"WYNANTS, Jan",Dune Landscape,painting,landscape
"WYNANTS, Jan",Parable of the Good Samaritan,painting,religious
"WYNANTS, Jan",River Landscape,painting,landscape
"WYNANTS, Jan",Wooded Landscape with a Dead Tree,painting,landscape
"WYNANTS, Jan",Road beside the Forest (detail),painting,landscape
"WYNANTS, Jan",Landscape with a Ruined Archway,painting,landscape
"WYNANTS, Jan",Wooded Landscape,painting,landscape
"WYNANTS, Jan",Wooded Evening Landscape,painting,landscape
"WYNANTS, Jan",Wooded Evening Landscape (detail),painting,landscape
"WYNANTS, Jan",Wooded Landscape,painting,landscape
"YÁÑEZ DE LA ALMEDINA, Fernando",Saint Catherine,painting,religious
"YÁÑEZ DE LA ALMEDINA, Fernando",Rest during the Flight to Egypt,painting,religious
"YÁÑEZ DE LA ALMEDINA, Fernando",Madonna and Child with Infant St John,painting,religious
"YKENS, Frans",Flower Garland around the Holy Family,painting,religious
"YKENS, Peter",Orpheus Playing the Lyre to Hades and Persephone,painting,mythological
"YVON, Adolphe",Portrait of Napoleon III,painting,portrait
ZACCHIA di Antonio da Vezzano,Portrait of a Lady,painting,portrait
ZACCHIA di Antonio da Vezzano,Portrait of a Lady (detail),painting,portrait
"ZAGANELLI, Bernardino di Bosio",Christ on the Cross with St Jerome and an Augustinian Saint,painting,religious
"ZAGANELLI, Bernardino di Bosio",The Holy Family,painting,religious
"ZAGANELLI, Bernardino di Bosio",Madonna and Child with Sts Mary Magdalene and Catherine of Alexandria,painting,religious
"ZAGANELLI, Bernardino di Bosio",Portrait of a Lady,painting,portrait
"ZAGANELLI, Francesco di Bosio","The Christ Child between Sts Catherine, Francis and Elizabeth of Hungary",painting,religious
"ZAIS, Giuseppe",Ancient Ruins with a Great Arch and a Column,painting,landscape
"ZAIS, Giuseppe",Landscape with Ruins and Archway,painting,landscape
"ZAIS, Giuseppe",Landscape,painting,landscape
"ZAIS, Giuseppe",Landscape with River and Bridge,painting,landscape
"ZAIS, Giuseppe",Landscape with Shepherds and Fishermen,painting,landscape
"ZAIS, Giuseppe",Italianate Landscape,painting,landscape
"ZAIS, Giuseppe",Italianate Landscape,painting,landscape
"ZAIS, Giuseppe",Pastoral Landscape,painting,landscape
